@RELATION combined

@ATTRIBUTE name {ArcPlatform,Berek,E-Learning,InterCafe,Nieruchomosci,Tomcat,Zuzel,ant,camel,forrest,ivy,jEdit}
@ATTRIBUTE wmc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE ca REAL
@ATTRIBUTE ce REAL
@ATTRIBUTE npm REAL
@ATTRIBUTE lcom3 REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE dam REAL
@ATTRIBUTE moa REAL
@ATTRIBUTE cam REAL
@ATTRIBUTE max_cc REAL
@ATTRIBUTE avg_cc REAL
@ATTRIBUTE bug {0, 1}

@DATA
ant,11,10,39,0,0,10,11,0.7,247,1,1,0.454545455,2,1.4545,0
ant,11,150,26,41,149,1,9,0.56,134,0.8,2,0.3,4,1,0
Nieruchomosci,11,9,25,0,5,4,8,0.766666667,176,0,0,0.5,4,2,0
Nieruchomosci,11,8,56,0,1,7,7,0.6,512,0,2,0.285714286,7,2.6364,1
Tomcat,11,1,25,35,0,0,11,0.65,283,1,0,0.318181818,2,1.1818,0
Tomcat,11,2,23,15,1,0,11,0.7,167,0,1,0.318181818,2,1,0
Tomcat,11,3,32,17,0,0,10,0.75,249,1,0,0.327272727,1,0.9091,0
Tomcat,11,4,27,11,1,0,10,0.583333333,169,1,3,0.174242424,3,1,0
Tomcat,11,2,74,27,0,0,7,0.7,772,1,1,0.257142857,6,1.5455,0
Tomcat,11,9,13,7,9,0,10,0.814285714,105,0.857142857,0,0.416666667,2,1.3636,0
Tomcat,11,2,30,5,1,0,9,0.6,581,0,1,0.272727273,6,1.5455,0
Tomcat,11,14,16,0,13,0,11,0.6,144,1,0,0.727272727,4,1.0909,0
Tomcat,11,2,15,37,1,0,11,1.1,230,0,0,0.333333333,3,0.9091,0
Tomcat,11,2,19,37,0,0,9,0.7,205,0.75,0,0.375,4,1.0909,0
Tomcat,11,9,20,29,8,0,10,0.72,166,1,1,0.4,4,1.1818,0
Tomcat,11,3,15,1,1,0,11,0.683333333,193,1,1,0.327272727,3,1.3636,1
Tomcat,11,14,37,13,1,0,7,0.84,237,1,2,0.5,9,1.9091,0
Tomcat,11,0,46,39,0,0,8,0.55,401,1,1,0.424242424,5,1.7273,0
Tomcat,11,3,36,5,1,0,10,0.625,245,1,1,0.409090909,6,2.3636,0
Tomcat,11,2,24,15,1,0,11,0.64,446,0,1,0.318181818,5,1.2727,0
Tomcat,11,16,11,55,15,0,11,2,11,0,0,0.484848485,1,1,0
Tomcat,11,13,11,55,11,0,11,2,11,0,0,0.290909091,1,1,0
Tomcat,11,3,14,37,0,0,10,0.75,55,1,1,0.431818182,3,1.0909,0
Tomcat,11,4,27,55,0,0,8,2,145,0,0,0.375,1,0.8182,0
Tomcat,11,12,11,55,10,0,11,2,11,0,0,0.309090909,1,1,0
Tomcat,11,6,33,25,0,0,10,0.844444444,323,0.333333333,4,0.3,11,2.0909,0
Tomcat,11,3,28,47,1,0,11,0.4,177,1,0,0.472727273,1,0.2727,0
Tomcat,11,2,22,0,1,0,10,0.35,108,1,1,0.3,2,0.9091,0
Tomcat,11,1,12,55,0,0,11,2,14,0,0,0.454545455,1,0.9091,0
Tomcat,11,9,53,0,0,0,10,0.7,473,1,1,0.8,3,1.6364,0
Tomcat,11,2,21,0,1,0,8,0.6,86,1,1,0.316666667,3,1.2727,0
camel,11,11,17,25,3,11,8,0.766666667,73,1,0,0.25,1,0.7273,1
camel,11,14,63,7,1,14,5,0.35,416,1,1,0.25,11,1.8182,0
camel,11,4,15,35,1,4,10,0.2,62,1,0,0.590909091,1,0.8182,0
camel,11,10,28,49,4,8,9,0.6,118,1,0,0.25974026,2,1,0
camel,11,9,30,37,3,6,4,0.666666667,127,1,0,0.3,1,0.8182,1
camel,11,5,25,17,2,4,7,0.633333333,108,1,1,0.327272727,3,1,1
camel,11,1,17,25,1,0,11,0.725,105,1,0,0.409090909,3,1.2727,0
camel,11,13,24,39,5,12,11,0.8,101,1,4,0.272727273,1,0.9091,0
camel,11,9,30,11,1,9,9,0.35,132,1,2,0.257575758,1,0.7273,0
camel,11,14,22,29,0,14,11,0.82,105,1,2,0.340909091,1,0.9091,0
camel,11,8,30,43,4,4,11,1.014285714,163,0.142857143,0,0.4,4,1.2727,0
camel,11,5,16,51,2,4,11,0.85,77,0.5,0,0.484848485,1,0.7273,0
camel,11,4,22,55,1,3,10,2,86,0,0,0.181818182,1,0.9091,1
camel,11,8,22,27,2,6,7,0.633333333,98,1,0,0.283333333,3,1.0909,0
camel,11,6,14,35,2,4,11,0.7,82,1,3,0.327272727,3,1.0909,0
camel,11,4,20,43,1,3,10,0.1,124,1,1,0.363636364,3,1.2727,0
camel,11,10,20,37,6,4,11,0.5,117,1,1,0.363636364,3,1.0909,0
camel,11,10,15,0,1,9,11,0.3,104,1,1,0.363636364,1,0.7273,1
camel,11,10,16,41,8,2,10,0.883333333,94,0.5,1,0.327272727,1,0.8182,0
camel,11,8,18,47,2,6,8,0.75,94,1,1,0.311688312,2,1,0
camel,11,12,34,21,3,11,4,0.8625,180,1,1,0.2,3,1.0909,0
E-Learning,11,9,12,45,6,3,11,0.9,54,0.8,1,0.363636364,1,0.9091,0
E-Learning,11,4,18,9,0,4,11,0.7,95,1,1,0.340909091,1,0.9091,0
Zuzel,11,3,12,25,3,0,11,0.8,69,1,0,0.545454545,1,0.9091,0
Zuzel,11,12,11,55,12,0,11,2,11,0,0,0.515151515,1,1,0
forrest,11,17,53,37,0,17,7,0.75,522,1,1,0.366666667,2,0.9091,1
jEdit,11,0,26,55,0,0,11,1.1,173,1,0,0.257575758,4,1.4545,0
jEdit,11,10,47,41,5,5,9,0.7,551,0.5,0,0.1375,25,5.8182,0
jEdit,11,11,70,47,3,10,8,0.911111111,672,1,11,0.272727273,3,1.3636,0
jEdit,11,7,38,23,1,7,7,0.8,541,1,4,0.285714286,12,3.4545,0
jEdit,11,22,57,53,1,21,1,0.8,455,1,0,0.409090909,1,0.8182,0
jEdit,11,11,57,23,3,8,7,0.533333333,515,1,0,0.35,3,1.1818,0
jEdit,11,9,71,29,2,8,4,0.814285714,408,1,0,0.363636364,4,1.3636,0
jEdit,11,6,39,21,2,4,10,0.92,256,1,0,0.409090909,4,2.2727,0
jEdit,11,20,37,29,12,13,8,0.45,353,0,2,0.214876033,7,1.6364,0
jEdit,11,11,40,0,7,4,10,0.73,584,0.2,1,0.266666667,10,4.0909,0
jEdit,11,3,17,0,3,0,10,0.1,514,0,0,0.4,11,2.4545,0
jEdit,11,48,37,23,41,8,6,0.55,187,0.5,1,0.18,7,1.3636,0
jEdit,11,6,23,23,2,4,10,0.533333333,494,0.333333333,1,0.272727273,14,3.2727,0
jEdit,11,12,54,25,1,11,5,0.3,444,1,1,0.227272727,23,5.1818,0
Berek,11,9,80,41,5,8,1,0.813043478,829,1,1,0.381818182,7,2,1
ArcPlatform,10,6,31,1,0,6,9,0.5,156,1,1,0.355555556,1,0.8,1
ArcPlatform,10,4,19,0,2,2,10,0.694444444,115,1,3,0.35,5,1.3,0
ArcPlatform,10,14,29,21,5,9,6,0.777777778,150,1,0,0.44,2,1.2,0
ArcPlatform,10,6,10,45,2,4,10,2,10,0,0,0.4,1,1,1
ArcPlatform,10,7,28,13,0,7,9,0.777777778,121,1,2,0.317460317,1,0.8,0
ArcPlatform,10,6,18,33,0,6,9,0.904761905,93,1,3,0.26984127,1,0.8,0
ArcPlatform,10,4,20,45,0,4,7,2,138,0,0,0.625,2,1,0
ArcPlatform,10,8,10,45,6,2,10,2,10,0,0,0.58,1,1,0
ArcPlatform,10,8,29,25,0,8,9,0.8,197,1,2,0.314814815,5,1.5,0
ivy,10,27,19,15,25,2,10,0.755555556,138,1,1,0.233333333,6,1.9,0
ivy,10,9,15,29,3,6,8,0.777777778,67,1,1,0.65,2,1,0
ivy,10,10,38,3,1,0,9,0.666666667,207,1,0,0.65,2,1,0
ivy,10,17,62,11,1,0,5,0.766666667,491,1,1,0.233333333,2,1.1,1
ivy,10,12,14,37,6,6,10,0.777777778,51,1,1,0.3,1,0.8,0
ivy,10,2,12,25,1,0,10,0.805555556,53,1,0,0.7,1,0.9,0
ivy,10,9,38,15,0,0,8,0.694444444,197,1,0,0.4,7,1.6,0
ivy,10,20,61,45,6,16,9,2,192,0,0,0.166666667,3,1.7,0
ivy,10,9,44,13,0,0,9,0.722222222,176,1,0,0.466666667,1,0.9,0
ivy,10,11,39,39,11,0,7,0.666666667,1308,1,0,0.174603175,7,2.8,0
ivy,10,5,21,0,4,1,9,0,84,1,1,0.5,1,0.2,0
ivy,10,6,30,27,3,4,0,0.733333333,290,1,1,0.36,4,1.4,0
ivy,10,2,16,23,1,0,9,0.5,88,1,1,0.433333333,2,1,0
ivy,10,15,10,45,12,3,10,2,10,0,0,0.366666667,1,1,0
ant,10,13,26,0,7,7,9,0.111111111,110,1,1,0.26,3,1.6,0
ant,10,10,29,43,7,3,8,0.833333333,91,0.5,1,0.2,3,1.2,0
ant,10,3,30,27,1,2,5,0.761904762,245,1,1,0.283333333,2,1,0
ant,10,8,32,15,2,6,10,0.666666667,166,1,1,0.3,3,1.4,0
ant,10,15,36,3,6,9,10,0.583333333,249,1,2,0.266666667,7,2.4,0
ant,10,6,29,0,1,5,7,0.688888889,212,1,0,0.3,5,1.2,0
ant,10,2,20,21,0,2,9,0.6,129,1,0,0.4,1,0.9,0
ant,10,5,30,0,1,4,6,0.688888889,328,1,1,0.375,12,2.3,0
ant,10,5,45,21,1,5,7,0.740740741,359,1,0,0.45,2,1.1,0
ant,10,67,14,35,66,2,10,0.740740741,75,1,2,0.32,3,1.1,0
ant,10,3,13,31,1,2,10,0.703703704,76,1,1,0.375,2,1.1,1
ant,10,5,18,21,5,0,8,0.728395062,182,1,0,0.34,7,1.5,1
ant,10,7,32,0,1,6,7,0.688888889,221,1,0,0.3,5,1.2,0
ant,10,5,10,45,4,1,10,2,10,0,0,0.36,1,1,0
ant,10,6,38,9,0,6,10,0.796296296,260,0.833333333,1,0.34,16,2.7,1
ant,10,6,26,41,1,5,5,0.833333333,129,1,1,0.37037037,3,1.4,0
ant,10,5,25,0,1,4,6,0.703703704,251,1,1,0.375,5,1.6,0
ant,10,6,32,41,1,5,9,0.888888889,134,1,0,0.407407407,3,1.3,0
ant,10,3,11,15,3,0,10,0.333333333,154,1,0,0.32,4,1,1
ant,10,5,41,21,0,5,5,0.666666667,214,1,0,0.433333333,2,1,0
ant,10,6,26,9,2,4,7,0.722222222,156,1,1,0.25,3,1.1,0
ant,10,8,11,15,8,0,10,0.333333333,121,1,0,0.4,4,1,1
ant,10,6,20,39,1,5,7,0.555555556,129,1,0,0.525,4,1.2,0
ant,10,9,20,21,7,2,5,0.814814815,146,1,1,0.228571429,1,0.8,0
ant,10,4,23,0,4,0,10,0,298,1,0,0.36,6,2.6,0
Nieruchomosci,10,7,28,9,6,3,9,0.87962963,251,0,1,0.3,6,2.4,0
Tomcat,10,3,24,3,1,0,10,0.481481481,114,1,0,0.211111111,3,1,0
Tomcat,10,4,11,45,3,0,10,1.111111111,24,0,0,0.34,1,0.9,0
Tomcat,10,79,37,39,76,0,7,0.592592593,296,1,0,0.611111111,5,1.5,0
Tomcat,10,2,20,0,1,0,9,0.388888889,92,1,1,0.296296296,2,0.8,0
Tomcat,10,5,15,27,5,0,9,0.777777778,101,0,1,0.240740741,1,0.8,0
Tomcat,10,26,128,23,1,0,3,0.888888889,1066,0.833333333,2,0.296296296,22,4.1,1
Tomcat,10,4,27,3,1,0,10,0.4,245,1,1,0.4,3,0.6,0
Tomcat,10,0,15,35,0,0,10,0.851851852,66,1,0,0.3,2,1,0
Tomcat,10,3,25,0,1,0,10,0.864197531,466,0.444444444,0,0.316666667,1,0.8,0
Tomcat,10,3,15,3,3,0,10,0.666666667,108,1,0,0.466666667,2,1,0
Tomcat,10,0,43,33,0,0,8,0.666666667,289,1,0,0.48,6,2,0
Tomcat,10,10,31,33,5,0,5,0.666666667,174,1,1,0.344444444,3,1.6,0
Tomcat,10,6,20,1,2,0,9,0.759259259,157,1,3,0.361111111,1,0.8,0
Tomcat,10,1,11,45,0,0,10,1.111111111,19,0,0,0.3,1,0.9,0
Tomcat,10,10,56,25,0,0,3,0.777777778,514,1,1,0.333333333,19,3.5,0
Tomcat,10,7,10,45,6,0,10,2,10,0,0,0.35,1,1,0
Tomcat,10,0,20,0,0,0,10,0.444444444,68,1,2,0.242857143,2,1,0
Tomcat,10,0,46,31,0,0,8,0.777777778,330,1,0,0.611111111,6,1.6,0
Tomcat,10,3,11,45,2,0,9,1,17,0,0,0.333333333,1,0.8,0
Tomcat,10,1,15,21,1,0,6,0.844444444,77,1,0,0.5,1,0.9,0
Tomcat,10,1,11,45,1,0,8,1.072222222,55,0.35,0,0.203703704,1,0.8,0
Tomcat,10,0,11,45,0,0,10,2,13,0,0,0.375,1,0.9,0
Tomcat,10,6,66,23,0,0,9,0.472222222,745,1,3,0.5,2,0.9,0
Tomcat,10,3,24,0,0,0,10,0.333333333,149,1,1,0.225,1,0.8,0
Tomcat,10,6,34,27,2,0,6,0.796296296,287,1,2,0.314814815,4,1.2,0
Tomcat,10,6,21,3,2,0,9,0.777777778,142,1,2,0.361111111,1,0.8,0
Tomcat,10,10,43,0,3,0,6,0.481481481,257,1,3,0.35,3,1.3,0
Tomcat,10,10,30,35,2,0,9,0.888888889,164,0.6,0,0.325,1,0.9,1
Tomcat,10,4,21,0,1,0,9,0.694444444,218,0.375,1,0.311111111,6,1.3,0
Tomcat,10,8,34,25,2,0,7,0.793650794,210,1,2,0.472222222,5,1.2,0
Tomcat,10,5,17,7,4,0,10,1.027777778,280,0.25,0,0.7,6,1.7,0
Tomcat,10,10,42,11,0,0,9,0.555555556,273,0.5,0,0.466666667,1,0.8,0
camel,10,11,20,45,1,10,9,2,52,0,0,0.15,1,0.9,1
camel,10,10,33,25,3,10,7,0.222222222,165,1,1,0.3,3,0.9,0
camel,10,6,27,5,1,5,8,0.527777778,168,1,2,0.25,3,1.1,1
camel,10,7,17,13,1,6,10,0.555555556,82,1,1,0.375,2,0.8,0
camel,10,9,18,9,4,7,10,0.666666667,86,1,3,0.285714286,3,1.2,0
camel,10,73,24,41,72,2,8,0.977777778,259,0.2,9,0.37037037,4,1.8,0
camel,10,11,18,21,0,11,9,0.555555556,97,1,4,0.211111111,1,0.9,0
camel,10,10,28,0,5,5,10,0.518518519,136,1,1,0.257142857,2,0.9,0
camel,10,7,24,29,2,5,9,0.911111111,110,1,1,0.444444444,4,1.6,1
camel,10,11,10,45,8,4,10,2,10,0,0,0.255555556,1,1,0
camel,10,15,29,11,3,12,6,0.666666667,181,1,4,0.355555556,3,1.1,1
camel,10,8,17,25,1,7,9,0.722222222,86,1,0,0.311111111,3,1,0
camel,10,10,22,27,3,8,10,0.611111111,87,1,1,0.32,2,0.9,0
camel,10,26,19,3,22,4,7,0.111111111,81,1,1,0.5,1,0.8,1
camel,10,10,27,3,3,8,9,0.333333333,107,1,0,0.283333333,4,0.9,0
camel,10,9,31,23,3,7,3,0.777777778,182,1,0,0.242857143,3,1.5,0
camel,10,5,20,23,1,4,8,0.444444444,121,1,1,0.35,3,1.2,0
camel,10,29,22,17,20,9,7,0.777777778,99,1,4,0.28,2,1.2,1
camel,10,8,11,39,3,7,10,0.740740741,62,1,3,0.3,1,0.9,0
camel,10,7,18,43,3,4,10,0.111111111,63,1,1,0.32,1,0.9,0
camel,10,24,58,37,1,23,7,0.777777778,264,1,0,0.433333333,2,1.1,0
camel,10,8,46,11,1,8,3,0.80952381,334,1,1,0.314814815,1,0.8,0
camel,10,11,24,1,1,10,6,0.638888889,126,1,3,0.277777778,2,0.9,1
camel,10,15,69,19,4,11,3,0.75,415,0.75,1,0.271604938,10,2.1,1
camel,10,3,16,27,1,2,10,0.666666667,69,1,1,0.425,1,0.7,0
camel,10,9,18,39,3,9,10,0.666666667,68,1,0,0.35,1,0.8,0
camel,10,13,40,29,1,13,8,0.722222222,182,1,1,0.242857143,1,0.9,0
camel,10,24,27,31,19,6,6,0.666666667,162,1,1,0.266666667,4,1.3,1
E-Learning,10,6,19,45,1,5,10,2,68,0,0,0.285714286,2,1,1
Zuzel,10,14,11,3,14,0,10,0.666666667,72,1,0,0.533333333,1,0.8,0
jEdit,10,28,37,45,26,2,9,2,218,0,0,0.17,9,2.5,0
jEdit,10,10,44,23,7,3,10,0.805555556,421,1,1,0.257142857,13,2.9,0
jEdit,10,19,38,0,15,6,8,0.222222222,191,1,0,0.203703704,3,1.3,0
jEdit,10,11,24,45,4,7,7,2,99,0,0,0.328571429,2,1.1,0
jEdit,10,7,47,19,4,5,4,0.592592593,254,1,1,0.271428571,4,1.3,0
jEdit,10,11,38,13,4,8,9,0.694444444,294,0.75,1,0.377777778,3,1.6,0
jEdit,10,10,69,19,4,10,3,0.740740741,403,1,2,0.26,4,1.7,0
jEdit,10,3,21,15,2,1,7,0.444444444,148,0,0,0.36,4,1.9,0
jEdit,10,12,57,15,2,11,1,0.829059829,687,1,2,0.5,9,2.4,0
jEdit,10,4,29,17,1,4,6,0.728395062,278,1,1,0.3,10,2.5,0
jEdit,10,16,25,23,11,6,10,0.5,135,0,0,0.328571429,2,1.1,0
jEdit,10,6,58,17,2,6,3,0.922222222,269,0.8,1,0.45,1,0.9,0
jEdit,10,8,30,31,4,5,4,0.930555556,158,0.75,3,0.2,1,0.9,0
jEdit,10,13,44,25,10,6,8,0.666666667,230,0.5,1,0.377777778,5,1.7,0
jEdit,10,5,32,21,1,5,6,0.777777778,164,1,1,0.271428571,3,1.3,0
jEdit,10,8,44,43,4,5,9,0.666666667,218,1,0,0.375,4,1.6,0
jEdit,10,11,29,0,5,7,8,0.666666667,178,1,0,0.32,5,1.3,0
jEdit,10,13,37,3,9,7,9,0.555555556,222,1,1,0.2625,4,1.7,0
jEdit,10,4,27,21,1,4,6,0.765432099,220,1,2,0.316666667,5,1.6,0
jEdit,10,18,33,7,9,11,5,0.685185185,207,0,2,0.257142857,5,1.9,0
Berek,10,9,57,0,4,5,9,0.111111111,510,1,0,0.425,3,1.1,1
Berek,10,6,49,0,1,5,9,0.111111111,473,1,0,0.425,3,1.1,1
Berek,10,8,56,0,3,5,10,0.111111111,431,1,0,0.425,3,1.1,0
Berek,10,6,26,0,4,2,9,0.666666667,181,0.666666667,0,0.333333333,1,0.8,0
InterCafe,10,9,24,21,8,3,3,0.851851852,151,1,0,0.333333333,1,0.8,0
InterCafe,10,2,16,0,2,0,10,0.740740741,99,1,0,0.5,6,1.3,0
ArcPlatform,13,1,17,64,0,1,12,0.916666667,117,1,0,0.461538462,3,1.3846,0
ArcPlatform,13,6,35,64,0,6,13,0.9375,254,1,0,0.259615385,2,1,0
ArcPlatform,13,19,56,54,0,19,11,0.898148148,224,1,4,0.173076923,4,1.1538,1
ArcPlatform,13,8,13,78,2,6,13,2,13,0,0,0.326923077,1,1,0
ArcPlatform,13,6,14,42,5,1,13,0.833333333,82,1,1,0.353846154,1,0.9231,0
ArcPlatform,13,7,32,40,0,7,11,0.864583333,186,1,1,0.461538462,4,1.1538,0
ArcPlatform,13,5,19,58,4,1,13,0.916666667,84,1,2,0.230769231,2,1,0
ArcPlatform,13,24,13,78,19,5,13,2,13,0,0,0.32967033,1,1,0
ArcPlatform,13,9,26,0,6,3,12,0.833333333,183,0.5,1,0.277777778,10,1.6154,0
ivy,13,4,44,70,2,2,9,0.833333333,208,1,0,0.5625,1,0.8462,0
ivy,13,28,37,44,23,6,6,0.555555556,172,1,1,0.201923077,5,1.2308,0
ivy,13,14,35,52,10,4,13,0.333333333,204,1,2,0.282051282,5,1.2308,0
ivy,13,14,49,24,11,4,12,0.65,298,1,0,0.346153846,4,1.8462,0
ivy,13,16,26,46,14,3,12,0.736111111,243,1,1,0.196581197,6,1.6154,0
ivy,13,28,104,76,2,26,8,0.916666667,691,1,1,0.227272727,8,1.6154,0
ivy,13,25,69,78,1,24,12,2,420,0,0,0.174825175,4,1.2308,0
ivy,13,8,32,4,0,0,13,0.666666667,134,1,0,0.192307692,1,0.9231,0
ivy,13,13,14,78,11,2,12,1.055555556,24,0,1,0.533333333,1,0.9231,0
ivy,13,22,30,0,15,8,11,0.416666667,267,0.333333333,0,0.285714286,7,2.3077,0
ivy,13,29,148,78,0,0,1,0.972222222,1407,0.333333333,0,0.192307692,8,2.3077,1
ivy,13,11,50,46,0,0,10,0.783333333,267,1,0,0.323076923,8,1.5385,0
ivy,13,19,77,0,4,15,12,0.25,1090,1,1,0.253846154,14,2.8462,0
ivy,13,4,35,68,0,0,12,0.833333333,194,1,0,0.487179487,3,1.0769,0
ant,13,7,28,20,2,5,12,0.80952381,183,1,2,0.3,7,1.3846,0
ant,13,8,37,60,1,8,7,0.833333333,331,1,0,0.416666667,4,1.3077,0
ant,13,12,42,54,5,7,8,0.791666667,233,1,1,0.261538462,6,2,1
ant,13,12,37,56,4,10,4,0.770833333,269,1,2,0.205128205,7,1.3846,0
ant,13,8,49,54,1,7,7,0.84375,450,1,0,0.346153846,6,1.3077,1
ant,13,9,34,68,6,4,12,0.75,199,1,0,0.292307692,5,2.1538,0
ant,13,24,45,46,13,11,9,1.020833333,189,0.3,0,0.375,3,1,0
ant,13,7,37,66,0,7,9,0.875,184,0.5,0,0.512820513,4,1.3846,0
ant,13,9,36,62,2,7,8,0.638888889,202,1,1,0.307692308,5,1.5385,1
ant,13,7,40,58,0,7,11,0.833333333,292,1,0,0.32967033,10,1.8462,0
ant,13,6,72,22,0,6,8,0.898809524,623,0.571428571,2,0.273809524,1,0.8462,1
ant,13,27,23,68,25,2,12,0.929166667,400,0.4,0,0.708333333,50,4.5385,1
ant,13,4,22,56,0,4,12,0.946969697,298,1,0,0.472222222,4,1.0769,0
ant,13,10,36,20,0,10,9,0.716666667,369,1,1,0.211538462,6,1.4615,0
ant,13,24,82,22,5,19,13,0.783333333,552,0.9,4,0.147435897,6,1.3846,0
ant,13,7,52,48,0,7,7,0.892857143,355,1,1,0.195804196,2,1.0769,0
ant,13,12,32,70,10,2,9,0.833333333,155,1,1,0.083333333,2,0.9231,0
ant,13,8,26,0,0,8,12,0.611111111,98,1,2,0.282051282,1,0.9231,1
ant,13,9,41,48,1,8,7,0.583333333,285,1,0,0.355769231,1,0.6154,0
ant,13,11,40,0,3,9,10,0.375,289,1,0,0.179487179,4,2,0
Tomcat,13,12,25,40,12,0,13,0.923611111,265,0.083333333,1,0.369230769,5,1.4615,0
Tomcat,13,40,14,56,40,0,13,0.75,65,1,1,0.423076923,1,0.8462,0
Tomcat,13,0,23,72,0,0,13,0.416666667,78,1,1,0.256410256,1,0.9231,0
Tomcat,13,3,30,0,0,0,13,0.291666667,206,1,1,0.252747253,1,0.8462,0
Tomcat,13,6,15,64,6,0,12,0.869047619,390,1,0,0.333333333,1,0.8462,0
Tomcat,13,13,32,60,13,0,10,0.979166667,210,0,1,0.208333333,5,1.3077,0
Tomcat,13,16,13,78,14,0,13,2,13,0,0,0.292307692,1,1,0
Tomcat,13,2,52,30,1,0,9,0.683333333,764,1,0,0.263888889,18,3.8462,0
Tomcat,13,11,75,48,5,0,5,0.881944444,876,0.75,1,0.273809524,4,1.3077,0
Tomcat,13,27,35,62,26,0,9,0.361111111,315,1,0,0.388888889,7,1.3846,0
Tomcat,13,2,25,44,0,0,11,0.816666667,164,1,0,0.423076923,1,0.9231,0
Tomcat,13,0,19,72,0,0,12,0.966666667,157,1,3,0.653846154,5,1.8462,0
Tomcat,13,19,54,22,16,0,12,0.683333333,339,1,0,0.416666667,1,0.8462,0
Tomcat,13,4,14,66,1,0,13,0.791666667,41,1,0,0.461538462,1,0.9231,0
Tomcat,13,6,20,34,5,0,12,0.8,89,1,1,0.403846154,1,0.9231,0
Tomcat,13,7,33,0,2,0,12,0.638888889,382,1,1,0.323076923,8,1.6154,0
camel,13,14,33,34,6,9,9,0.625,187,1,1,0.230769231,3,1.1538,1
camel,13,9,37,26,1,8,9,0.555555556,226,1,2,0.307692308,8,1.3846,1
camel,13,13,44,54,1,12,4,0.708333333,222,1,1,0.305555556,3,1.1538,1
camel,13,38,76,18,3,38,9,0.766666667,264,1,3,0.333333333,1,0.8462,0
camel,13,8,32,52,1,7,11,0.638888889,201,1,2,0.321428571,1,0.5385,0
camel,13,15,25,28,3,13,11,0.611111111,120,1,1,0.241758242,1,0.7692,0
camel,13,8,34,64,0,8,6,0.75,322,1,1,0.333333333,5,1.3077,0
camel,13,16,79,0,1,16,2,0.5,744,1,1,0.25,1,0.8462,0
camel,13,4,23,0,1,3,13,0,70,1,1,0.326923077,1,0.9231,0
camel,13,6,30,0,5,1,13,0.291666667,201,1,0,0.384615385,1,0.6923,0
camel,13,11,19,62,3,8,13,0.638888889,95,1,1,0.346153846,3,1.1538,0
camel,13,15,44,62,4,12,12,0.722222222,264,1,1,0.192307692,11,1.8462,1
camel,13,18,42,66,3,15,8,0.541666667,231,1,0,0.34375,2,1.0769,1
camel,13,9,60,32,1,9,8,0.555555556,262,1,1,0.305555556,3,0.8462,0
camel,13,13,72,14,7,6,7,0.527777778,765,1,0,0.296296296,14,3.4615,1
camel,13,16,27,36,9,11,10,0.880952381,119,1,3,0.185185185,2,0.9231,0
camel,13,14,49,78,3,12,11,2,297,0,0,0.274725275,4,2.0769,0
camel,13,7,45,72,3,4,11,0.833333333,212,1,0,0.106060606,4,1.0769,0
Zuzel,13,8,36,0,3,5,10,0.765151515,375,0.545454545,3,0.461538462,7,2,0
forrest,13,16,49,38,0,16,10,0.604166667,410,1,0,0.213675214,2,1,0
jEdit,13,2,13,78,2,0,13,2,13,0,0,0.430769231,1,1,0
jEdit,13,5,35,6,3,2,9,0.333333333,281,1,0,0.564102564,4,1.8462,0
jEdit,13,1,20,30,1,1,9,0.805555556,115,1,0,0.269230769,2,1.0769,0
jEdit,13,17,28,52,15,2,13,0.8,135,1,1,0.261538462,5,1.6923,0
jEdit,13,7,33,26,5,2,12,0.604166667,261,1,0,0.252747253,7,1.4615,0
jEdit,13,2,23,0,1,1,10,0.229166667,498,1,0,0.371794872,4,2,0
jEdit,13,31,22,66,29,4,13,2,99,0,0,0.243589744,2,0.9231,0
jEdit,13,16,86,50,1,16,2,0.716666667,638,1,3,0.192307692,15,4.2308,0
jEdit,13,9,56,44,3,9,1,0.763888889,316,1,1,0.384615385,5,1.2308,0
jEdit,13,17,38,72,13,7,2,1.008333333,644,0,2,0.208333333,33,5.0769,0
jEdit,13,57,28,0,56,2,13,0,161,1,0,0.487179487,2,1.0769,0
jEdit,13,12,75,40,2,12,10,0.740740741,814,1,3,0.246153846,7,1.9231,0
ArcPlatform,12,6,12,66,3,3,12,2,12,0,0,0.333333333,1,1,0
ArcPlatform,12,3,22,30,1,3,12,0.696969697,124,1,1,0.277777778,7,1.4167,0
ArcPlatform,12,9,29,26,1,8,9,0.803030303,199,1,0,0.431818182,4,1.1667,0
ArcPlatform,12,6,34,0,0,6,11,0.454545455,132,1,1,0.238636364,2,1,0
ivy,12,3,25,66,0,0,12,2,67,0,0,0.472222222,1,0.9167,0
ivy,12,7,29,30,2,5,11,0.757575758,171,1,1,0.25,2,1.1667,0
ivy,12,7,63,64,2,0,5,1.049586777,939,1,0,0.345238095,1,0.9167,0
ivy,12,19,12,66,13,6,12,2,12,0,0,0.316666667,1,1,0
ivy,12,6,31,20,3,5,9,1.012539185,360,1,1,0.393939394,6,2.0833,0
ivy,12,35,18,30,32,4,12,0.727272727,99,1,4,0.277777778,2,0.9167,0
ivy,12,9,31,54,1,8,10,0.840909091,170,1,0,0.5,3,1.4167,0
ivy,12,10,64,0,1,10,7,0.545454545,444,1,1,0.243055556,6,2.6667,1
